Father,Father Name,Father No of pairs,Father Qty,Child,Child Name,Child Qty,Process,Process Order
3-FB-1111Z-TA-G09,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G10,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-TA-G10,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G10,not required this column,20,1,4-MPU-1111-TA-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-G10,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X10,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-TA-X10,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X10,not required this column,20,1,4-MPU-1111-TA-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X10,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X11,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X11,not required this column,20,1,4-MPU-1111-TA-X11,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X11,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X11,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X11,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X11,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-TA-X11,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X12,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X12,not required this column,20,1,7-SC-0247,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X12,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X12,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X12,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-TA-X12,not required this column,20,1,4-MPU-1111-TA-X12,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-TA-X12,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G06,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G06,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G06,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G06,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G06,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G06,not required this column,20,1,4-MPU-1111-WT-G06,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G06,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-WT-G07,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G07,not required this column,20,1,4-MPU-1111-WT-G07,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G07,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G07,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G07,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G07,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G07,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-WT-G08,not required this column,20,1,4-MPU-1111-WT-G08,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G08,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G08,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G08,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-WT-G08,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G08,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G08,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G09,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G09,not required this column,20,1,4-MPU-1111-WT-G09,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G09,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G09,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G09,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G09,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G09,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-WT-G10,not required this column,20,1,7-OT-0007,not required this column,0.002,Small_Carton_Packing,2
3-FB-1111Z-WT-G10,not required this column,20,1,FGSC-OH,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G10,not required this column,20,1,4-MPU-1111-WT-G10,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G10,not required this column,20,1,7-PS-0019,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G10,not required this column,20,1,7-TG-0041,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G10,not required this column,20,1,7-SC-0085,not required this column,1,Small_Carton_Packing,2
3-FB-1111Z-WT-G10,not required this column,20,1,7-TG-0032,not required this column,1,Small_Carton_Packing,2
4-MPU-1111-BK-G06,not required this column,20,1,4-FU-1111-BK-G06,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G06,not required this column,20,1,4-PUX-0004,not required this column,0.213,Molding_PU,3
4-MPU-1111-BK-G06,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BK-G06,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BK-G06,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G07,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G07,not required this column,20,1,4-PUX-0004,not required this column,0.229,Molding_PU,3
4-MPU-1111-BK-G07,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BK-G07,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BK-G07,not required this column,20,1,4-FU-1111-BK-G07,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G08,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BK-G08,not required this column,20,1,4-PUX-0004,not required this column,0.235,Molding_PU,3
4-MPU-1111-BK-G08,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BK-G08,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G08,not required this column,20,1,4-FU-1111-BK-G08,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G09,not required this column,20,1,4-PUX-0004,not required this column,0.243,Molding_PU,3
4-MPU-1111-BK-G09,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BK-G09,not required this column,20,1,4-FU-1111-BK-G09,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G09,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BK-G09,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G10,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BK-G10,not required this column,20,1,4-FU-1111-BK-G10,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G10,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BK-G10,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BK-G10,not required this column,20,1,4-PUX-0004,not required this column,0.255,Molding_PU,3
4-MPU-1111-BK-X11,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BK-X11,not required this column,20,1,4-PUX-0004,not required this column,0.283,Molding_PU,3
4-MPU-1111-BK-X11,not required this column,20,1,4-FU-1111-BK-X11,not required this column,1,Molding_PU,3
4-MPU-1111-BK-X11,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BK-X11,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BK-X12,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BK-X12,not required this column,20,1,4-PUX-0004,not required this column,0.293,Molding_PU,3
4-MPU-1111-BK-X12,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BK-X12,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BK-X12,not required this column,20,1,4-FU-1111-BK-X12,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G06,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BR-G06,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G06,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BR-G06,not required this column,20,1,4-PUX-0004,not required this column,0.213,Molding_PU,3
4-MPU-1111-BR-G06,not required this column,20,1,4-FU-1111-BR-G06,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G07,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BR-G07,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BR-G07,not required this column,20,1,4-FU-1111-BR-G07,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G07,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G07,not required this column,20,1,4-PUX-0004,not required this column,0.229,Molding_PU,3
4-MPU-1111-BR-G08,not required this column,20,1,4-PUX-0004,not required this column,0.235,Molding_PU,3
4-MPU-1111-BR-G08,not required this column,20,1,4-FU-1111-BR-G08,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G08,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G08,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BR-G08,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BR-G09,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G09,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BR-G09,not required this column,20,1,4-PUX-0004,not required this column,0.243,Molding_PU,3
4-MPU-1111-BR-G09,not required this column,20,1,4-FU-1111-BR-G09,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G09,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BR-G10,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BR-G10,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G10,not required this column,20,1,4-PUX-0004,not required this column,0.255,Molding_PU,3
4-MPU-1111-BR-G10,not required this column,20,1,4-FU-1111-BR-G10,not required this column,1,Molding_PU,3
4-MPU-1111-BR-G10,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BR-X11,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BR-X11,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BR-X11,not required this column,20,1,4-PUX-0004,not required this column,0.283,Molding_PU,3
4-MPU-1111-BR-X11,not required this column,20,1,4-FU-1111-BR-X11,not required this column,1,Molding_PU,3
4-MPU-1111-BR-X11,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-BR-X12,not required this column,20,1,4-FU-1111-BR-X12,not required this column,1,Molding_PU,3
4-MPU-1111-BR-X12,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-BR-X12,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-BR-X12,not required this column,20,1,4-PUX-0004,not required this column,0.293,Molding_PU,3
4-MPU-1111-BR-X12,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G06,not required this column,20,1,4-PUX-0004,not required this column,0.213,Molding_PU,3
4-MPU-1111-TA-G06,not required this column,20,1,4-FU-1111-TA-G06,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G06,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G06,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-TA-G07,not required this column,20,1,4-PUX-0004,not required this column,0.229,Molding_PU,3
4-MPU-1111-TA-G07,not required this column,20,1,4-FU-1111-TA-G07,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G07,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G07,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-TA-G08,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-TA-G08,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G08,not required this column,20,1,4-FU-1111-TA-G08,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G08,not required this column,20,1,4-PUX-0004,not required this column,0.235,Molding_PU,3
4-MPU-1111-TA-G09,not required this column,20,1,4-PUX-0004,not required this column,0.243,Molding_PU,3
4-MPU-1111-TA-G09,not required this column,20,1,4-FU-1111-TA-G09,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G09,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G09,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-TA-G10,not required this column,20,1,4-FU-1111-TA-G10,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G10,not required this column,20,1,4-PUX-0004,not required this column,0.255,Molding_PU,3
4-MPU-1111-TA-G10,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-TA-G10,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-TA-X11,not required this column,20,1,4-PUX-0004,not required this column,0.283,Molding_PU,3
4-MPU-1111-TA-X11,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-TA-X11,not required this column,20,1,4-FU-1111-TA-X11,not required this column,1,Molding_PU,3
4-MPU-1111-TA-X11,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-TA-X11,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-TA-X12,not required this column,20,1,4-PUX-0004,not required this column,0.293,Molding_PU,3
4-MPU-1111-TA-X12,not required this column,20,1,4-FU-1111-TA-X12,not required this column,1,Molding_PU,3
4-MPU-1111-TA-X12,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-TA-X12,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-TA-X12,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-WT-G06,not required this column,20,1,4-PUX-0004,not required this column,0.213,Molding_PU,3
4-MPU-1111-WT-G06,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-WT-G06,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G06,not required this column,20,1,4-FU-1111-WT-G06,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G06,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-WT-G07,not required this column,20,1,4-PUX-0004,not required this column,0.229,Molding_PU,3
4-MPU-1111-WT-G07,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G07,not required this column,20,1,4-FU-1111-WT-G07,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G07,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-WT-G07,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-WT-G08,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G08,not required this column,20,1,4-PUX-0004,not required this column,0.235,Molding_PU,3
4-MPU-1111-WT-G08,not required this column,20,1,4-FU-1111-WT-G08,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G08,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-WT-G08,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-WT-G09,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-WT-G09,not required this column,20,1,4-FU-1111-WT-G09,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G09,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-WT-G09,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G09,not required this column,20,1,4-PUX-0004,not required this column,0.243,Molding_PU,3
4-MPU-1111-WT-G10,not required this column,20,1,6-CHM-0126,not required this column,0.001,Molding_PU,3
4-MPU-1111-WT-G10,not required this column,20,1,MPU-OH,not required this column,1,Molding_PU,3
4-MPU-1111-WT-G10,not required this column,20,1,4-PUX-0004,not required this column,0.255,Molding_PU,3
4-MPU-1111-WT-G10,not required this column,20,1,6-ADH-0029,not required this column,0.0003,Molding_PU,3
4-MPU-1111-WT-G10,not required this column,20,1,4-FU-1111-WT-G10,not required this column,1,Molding_PU,3
4-FU-1111-BK-G06,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BK-G06,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BK-G06,not required this column,20,1,4-PCS-1111-BK-G06,not required this column,1,Stitching,4
4-FU-1111-BK-G06,not required this column,20,1,4-MCS-1111-BK-G06,not required this column,1,Stitching,4
4-FU-1111-BK-G07,not required this column,20,1,4-PCS-1111-BK-G07,not required this column,1,Stitching,4
4-FU-1111-BK-G07,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BK-G07,not required this column,20,1,4-MCS-1111-BK-G07,not required this column,1,Stitching,4
4-FU-1111-BK-G07,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BK-G08,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BK-G08,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BK-G08,not required this column,20,1,4-MCS-1111-BK-G08,not required this column,1,Stitching,4
4-FU-1111-BK-G08,not required this column,20,1,4-PCS-1111-BK-G08,not required this column,1,Stitching,4
4-FU-1111-BK-G09,not required this column,20,1,4-MCS-1111-BK-G09,not required this column,1,Stitching,4
4-FU-1111-BK-G09,not required this column,20,1,4-PCS-1111-BK-G09,not required this column,1,Stitching,4
4-FU-1111-BK-G09,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BK-G09,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BK-G10,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BK-G10,not required this column,20,1,4-MCS-1111-BK-G10,not required this column,1,Stitching,4
4-FU-1111-BK-G10,not required this column,20,1,4-PCS-1111-BK-G10,not required this column,1,Stitching,4
4-FU-1111-BK-G10,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BK-X11,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BK-X11,not required this column,20,1,4-PCS-1111-BK-X11,not required this column,1,Stitching,4
4-FU-1111-BK-X11,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BK-X11,not required this column,20,1,4-MCS-1111-BK-X11,not required this column,1,Stitching,4
4-FU-1111-BK-X12,not required this column,20,1,4-MCS-1111-BK-X12,not required this column,1,Stitching,4
4-FU-1111-BK-X12,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BK-X12,not required this column,20,1,4-PCS-1111-BK-X12,not required this column,1,Stitching,4
4-FU-1111-BK-X12,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BR-G06,not required this column,20,1,4-PCS-1111-BR-G06,not required this column,1,Stitching,4
4-FU-1111-BR-G06,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BR-G06,not required this column,20,1,4-MCS-1111-BR-G06,not required this column,1,Stitching,4
4-FU-1111-BR-G06,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BR-G07,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BR-G07,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BR-G07,not required this column,20,1,4-MCS-1111-BR-G07,not required this column,1,Stitching,4
4-FU-1111-BR-G07,not required this column,20,1,4-PCS-1111-BR-G07,not required this column,1,Stitching,4
4-FU-1111-BR-G08,not required this column,20,1,4-PCS-1111-BR-G08,not required this column,1,Stitching,4
4-FU-1111-BR-G08,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BR-G08,not required this column,20,1,4-MCS-1111-BR-G08,not required this column,1,Stitching,4
4-FU-1111-BR-G08,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BR-G09,not required this column,20,1,4-MCS-1111-BR-G09,not required this column,1,Stitching,4
4-FU-1111-BR-G09,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BR-G09,not required this column,20,1,4-PCS-1111-BR-G09,not required this column,1,Stitching,4
4-FU-1111-BR-G09,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BR-G10,not required this column,20,1,4-MCS-1111-BR-G10,not required this column,1,Stitching,4
4-FU-1111-BR-G10,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BR-G10,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BR-G10,not required this column,20,1,4-PCS-1111-BR-G10,not required this column,1,Stitching,4
4-FU-1111-BR-X11,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BR-X11,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BR-X11,not required this column,20,1,4-PCS-1111-BR-X11,not required this column,1,Stitching,4
4-FU-1111-BR-X11,not required this column,20,1,4-MCS-1111-BR-X11,not required this column,1,Stitching,4
4-FU-1111-BR-X12,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-BR-X12,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-BR-X12,not required this column,20,1,4-MCS-1111-BR-X12,not required this column,1,Stitching,4
4-FU-1111-BR-X12,not required this column,20,1,4-PCS-1111-BR-X12,not required this column,1,Stitching,4
4-FU-1111-TA-G06,not required this column,20,1,4-MCS-1111-TA-G06,not required this column,1,Stitching,4
4-FU-1111-TA-G06,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-TA-G06,not required this column,20,1,4-PCS-1111-TA-G06,not required this column,1,Stitching,4
4-FU-1111-TA-G06,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-TA-G07,not required this column,20,1,4-MCS-1111-TA-G07,not required this column,1,Stitching,4
4-FU-1111-TA-G07,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-TA-G07,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-TA-G07,not required this column,20,1,4-PCS-1111-TA-G07,not required this column,1,Stitching,4
4-FU-1111-TA-G08,not required this column,20,1,4-MCS-1111-TA-G08,not required this column,1,Stitching,4
4-FU-1111-TA-G08,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-TA-G08,not required this column,20,1,4-PCS-1111-TA-G08,not required this column,1,Stitching,4
4-FU-1111-TA-G08,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-TA-G09,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-TA-G09,not required this column,20,1,4-PCS-1111-TA-G09,not required this column,1,Stitching,4
4-FU-1111-TA-G09,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-TA-G09,not required this column,20,1,4-MCS-1111-TA-G09,not required this column,1,Stitching,4
4-FU-1111-TA-G10,not required this column,20,1,4-PCS-1111-TA-G10,not required this column,1,Stitching,4
4-FU-1111-TA-G10,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-TA-G10,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-TA-G10,not required this column,20,1,4-MCS-1111-TA-G10,not required this column,1,Stitching,4
4-FU-1111-TA-X11,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-TA-X11,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-TA-X11,not required this column,20,1,4-MCS-1111-TA-X11,not required this column,1,Stitching,4
4-FU-1111-TA-X11,not required this column,20,1,4-PCS-1111-TA-X11,not required this column,1,Stitching,4
4-FU-1111-TA-X12,not required this column,20,1,4-MCS-1111-TA-X12,not required this column,1,Stitching,4
4-FU-1111-TA-X12,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-TA-X12,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
